엉터리생고기 영통경희대점,무관,"시급 7,800원","일반음식점, 패밀리레스토랑, 서빙, ","경기 수원시 영통구 매영로393번길 33 (영통동, 영혁빌딩) 2층",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59987004&mj_stat=0&optgf=
수원우편집중국,무관,"시급 7,530원","유통·판매 기타, 입출고·창고관리, ",경기 수원시 영통구 영통동 997 수원우편집중국,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59574977&mj_stat=0&optgf=
쿠팡풀필먼트서비스 유한회사,무관,"일급 79,065원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기 여주시 점봉동 204-3,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59985677&mj_stat=0&optgf=
큐브,여자,"월급 5,000,000원","바(bar), ","경기 수원시 영통구 매탄로100번길 29 (매탄동, 국제프라자) 6층 601호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60018852&mj_stat=0&optgf=
슈코우,무관,"월급 2,000,000원","레스토랑, 일반음식점, 호프·일반주점, ",경기 수원시 영통구 청명남로12번길 9 (영통동) 1층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59939219&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59976655&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59863728&mj_stat=0&optgf=
해오름,여자,"시급 7,600원","일반음식점, 서빙, 주방장·조리사, ",경기 수원시 영통구 영통동 영통1동 1024-16,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60034987&mj_stat=0&optgf=
더스타,여자,"월급 4,500,000원","바(bar), ","경기 수원시 영통구 청명남로 30 (영통동, 거성빌딩) 602호 더스타",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60032592&mj_stat=0&optgf=
헤어다이아,무관,"월급 1,800,000원","헤어·미용·네일샵, ",경기 화성시 반송동 88-13 아이프라자 3층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60027588&mj_stat=0&optgf=
다이소,남자,"월급 2,200,000원","입출고·창고관리, 포장·품질검사, ","경기 용인시 처인구 남사면 북리 통근 버스 운행(오산옆, 용인 남사 다이소 HUB 센터)",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60023306&mj_stat=0&optgf=
상여100% #정규직 가능 #업무 강도 매우 낮음(꿀),무관,"월급 1,700,000원","생산·건설·노무 기타, 포장·품질검사, 제조·가공·조립, ",경기도 화성시 동탄 it단지 근방 (석우동),http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59971967&mj_stat=0&optgf=
곱창속으로,무관,"시급 8,000원","일반음식점, 서빙, 서비스 기타, ",경기 수원시 영통구 영통로213번길 24 (영통동) 1층 102호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60015418&mj_stat=0&optgf=
HS (한산),여자,"월급 3,500,000원","바(bar), ","경기 화성시 동탄중심상가1길 31 (반송동, 광장타워) 404-1호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59967822&mj_stat=0&optgf=
㈜동화세상에듀코 수원지사,무관,"월급 2,000,000원","방문·학습지, ",경기 수원시 영통구 영통동 958-1 드림피아 301호 동화세상에듀코,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59963355&mj_stat=0&optgf=
큐브,여자,"월급 5,000,000원","바(bar), ","경기 수원시 영통구 매탄로100번길 29 (매탄동, 국제프라자) 6층 601호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60011541&mj_stat=0&optgf=
꼬꼬아찌 숯불치킨,무관,"시급 8,000원","치킨·피자전문점, ","경기 수원시 영통구 청명남로28번길 7 (영통동) 105,106호(영통동,메카텔)",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60007887&mj_stat=0&optgf=
㈜두잉씨앤에스,남자,"월급 1,300,000원","유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 지하1층 미화/주차 사무실",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60007491&mj_stat=0&optgf=
㈜장원교육 용인기흥지점,여자,"연봉 24,000,000원","방문·학습지, 입시·보습학원, 교육·강사 기타, ",경기 용인시 기흥구 구갈동 354-8 로얄프라자 6층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60004263&mj_stat=0&optgf=
디큐오퍼레이션,무관,"시급 7,530원","패스트푸드점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 1층 푸드코트",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60002934&mj_stat=0&optgf=
헤어다이아,무관,"월급 2,200,000원","헤어·미용·네일샵, 매장관리·판매, 캐셔·카운터, ",경기 수원시 영통구 영통동 959-4 다모아프라자 2층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60001291&mj_stat=0&optgf=
이마트에브리데이,남자,"일급 85,000원","입출고·창고관리, 유통점·마트, ","경기 화성시 동탄대로시범길 134 (청계동, 시범반도유보라아이비파크4.0) 이마트에브리데이 동탄카림점",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59999457&mj_stat=0&optgf=
슈코우,무관,"월급 2,000,000원","레스토랑, 일반음식점, 호프·일반주점, ",경기 수원시 영통구 청명남로12번길 9 (영통동) 1층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59932761&mj_stat=0&optgf=
친절한 아이오스,무관,"일급 80,520원","입출고·창고관리, 상하차·소화물 분류, 택배·퀵서비스, ",경기 광주시 산수로 642-70 (신월리) CJ대한통운 광주 메가허브 터미널,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59935433&mj_stat=0&optgf=
주식회사 알투스컴퍼니,무관,"일급 64,800원","입출고·창고관리, 포장·품질검사, ",경기 수원시 영통구 원천동 288-1,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59984594&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59976645&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59863717&mj_stat=0&optgf=
글로리MMA휘트니스 영통점,무관,"월급 2,000,000원","예체능 강사, 피트니스·스포츠, ",경기 수원시 영통구 영통동 998-1번지 평익빌딩9층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59921618&mj_stat=0&optgf=
엠코드학원,무관,"시급 10,000원","입시·보습학원, 보조교사, ",경기 수원시 영통구 영통동 609호-614호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59993202&mj_stat=0&optgf=
맥스피드PC,무관,"시급 8,000원","PC방, ",경기 수원시 영통구 매영로 432 (영통동) 2층 맥스피드PC방,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59993121&mj_stat=0&optgf=
주식회사 제이와이코리아,무관,"월급 2,400,000원","제조·가공·조립, 포장·품질검사, 입출고·창고관리, ",경기 용인시 기흥구 상갈동 246-6,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59991132&mj_stat=0&optgf=
37도씨,여자,"월급 5,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3번지 2층 37도,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59991112&mj_stat=0&optgf=
파티,여자,"월급 5,000,000원","바(bar), ",경기 수원시 영통구 영통동 974-7 3층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59990085&mj_stat=0&optgf=
더스타,여자,"월급 4,500,000원","바(bar), ","경기 수원시 영통구 청명남로 30 (영통동, 거성빌딩) 602호 더스타",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59987772&mj_stat=0&optgf=
㈜두잉씨앤에스,남자,"월급 1,300,000원","유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 지하1층 미화/주차 사무실",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59985516&mj_stat=0&optgf=
㈜민스샵,여자,"시급 8,000원","입출고·창고관리, 포장·품질검사, 제조·가공·조립, ",경기 수원시 영통구 영통동 974-2번지 민스빌딩 2층 3층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59982831&mj_stat=0&optgf=
"정년없는고수익/1,2종오토초보환영",무관,"월급 4,800,000원","택배·퀵서비스, ",거주지 인근 근무 or 희망지역 배차,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59982234&mj_stat=0&optgf=
㈜두잉씨앤에스,남자,"월급 1,300,000원","유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 지하1층 미화/주차 사무실",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59979327&mj_stat=0&optgf=
㈜에스맨,무관,"월급 2,100,000원","생산·건설·노무 기타, 제조·가공·조립, 공사·건설현장, ",경기 수원시 영통구 망포동 414-1,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59978133&mj_stat=0&optgf=
쿠팡,무관,"연봉 25,000,000원","사무보조, ",경기 이천시 마장면 덕평리 615 덕평쿠팡물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59932616&mj_stat=0&optgf=
쿠팡,무관,"일급 79,065원","입출고·창고관리, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59931965&mj_stat=0&optgf=
쿠팡,무관,"일급 79,065원","입출고·창고관리, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59931961&mj_stat=0&optgf=
쿠팡,무관,"일급 60,240원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59931667&mj_stat=0&optgf=
만근수당/초보자가능/장기근무자/셔틀버스/교통비/매월연차,무관,"월급 1,900,000원","제조·가공·조립, 생산·건설·노무 기타, 입출고·창고관리, ",경기 용인시 기흥구 신갈동 379-5,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59973011&mj_stat=0&optgf=
긴급채용/유명종합가구배송/카사미아/하우져/쉬운배송,무관,"월급 5,000,000원","택배·퀵서비스, 화물·중장비·특수차, 대리운전·일반운전, ",용인/긴급채용/쉬운업무/2인1조/월800최대1200이상/신불가능/가구배송,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59964806&mj_stat=0&optgf=
HS (한산),여자,"월급 3,500,000원","바(bar), ","경기 화성시 동탄중심상가1길 31 (반송동, 광장타워) 404-1호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59799458&mj_stat=0&optgf=
스탭스,무관,"연봉 28,980,000원","공공기관·공기업·협회, 학교·도서관·교육기관, 시스템·네트워크·보안, ","경기 용인시 기흥구 덕영대로 1732 (서천동, 경희대학교국제캠퍼스) 경희대학교 국제캠퍼스",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59940234&mj_stat=0&optgf=
37도씨,여자,"월급 5,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3번지 2층 37도,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59973033&mj_stat=0&optgf=
카리스,여자,"시급 20,000원","바(bar), ","경기 수원시 영통구 영일로6번길 54 (영통동, 일번지프라자빌딩) 201호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59972610&mj_stat=0&optgf=
휴대폰특판매장,무관,"월급 3,500,000원","휴대폰·전자기기매장, ","경기 수원시 영통구 반달로 21 (영통동, 매직프라자) 1층 휴대폰특판매장",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59969434&mj_stat=0&optgf=
녀bar,여자,"월급 5,000,000원","바(bar), ",경기 화성시 반송동 88-5번지,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59968531&mj_stat=0&optgf=
㈜다이에나롤랑,무관,"월급 3,000,000원","유통점·마트, 사무보조, 입출고·창고관리, ",경기 수원시 영통구 영통동 994-2 영통홈플러스,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59967012&mj_stat=0&optgf=
홈플러스 수원영통점,무관,"월급 1,497,500원","유통점·마트, 유통·판매 기타, 매장관리·판매, ",경기 수원시 영통구 영통로 514 (영통동) 홈플러스 익스프레스,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59961104&mj_stat=0&optgf=
헤어다이아,무관,"월급 2,200,000원","헤어·미용·네일샵, 매장관리·판매, 캐셔·카운터, ",경기 수원시 영통구 영통동 959-4 다모아프라자 2층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59957639&mj_stat=0&optgf=
이마트 물류센터,무관,"월급 4,000,000원","운송·이사, 택배·퀵서비스, 배달, ",경기 수원시 영통구 망포동 이마트 영통점,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59940640&mj_stat=0&optgf=
이마트 물류센터,무관,"월급 4,000,000원","운송·이사, 택배·퀵서비스, 배달, ",경기 수원시 영통구 망포동 이마트 수원점,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59940732&mj_stat=0&optgf=
글로리스타즈코리아,무관,"월급 3,000,000원","웹·모바일디자인, ","경기 수원시 영통구 반달로 21 (영통동, 매직프라자) 406",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59952086&mj_stat=0&optgf=
쿠팡풀필먼트서비스 유한회사,무관,"월급 1,700,000원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 615번지 쿠팡덕평메가센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59855173&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59863777&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59863697&mj_stat=0&optgf=
살구마을어린이집,여자,"월급 594,870원","주방장·조리사, ","경기 수원시 영통구 봉영로 1526 (영통동, 살구골진덕,서광,성지,동아아파트) 706동101호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59949618&mj_stat=0&optgf=
㈜조앤푸드망포지점(포메인),무관,"시급 8,400원","레스토랑, 일반음식점, ",경기 수원시 영통구 망포동 322-3 골든스케어 1층 123호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59943918&mj_stat=0&optgf=
파티,여자,"월급 5,000,000원","바(bar), ",경기 수원시 영통구 영통동 974-7 3층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59943427&mj_stat=0&optgf=
연안식당 영통역점,무관,"월급 2,200,000원","일반음식점, 서빙, 주방보조·설거지, ","경기 수원시 영통구 봉영로 1590 (영통동, 밀레니엄프라자) 119호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59942366&mj_stat=0&optgf=
주말알바환영/드림BAR/친구동반가능,여자,"시급 20,000원","바(bar), ",경기 수원시 권선구 곡선로50번길 5-11 (곡반정동) 3층 드림BAR,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59938063&mj_stat=0&optgf=
더스타,여자,"월급 4,500,000원","바(bar), ","경기 수원시 영통구 청명남로 30 (영통동, 거성빌딩) 602호 더스타",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59933132&mj_stat=0&optgf=
만근수당/초보자가능/장기근무자/셔틀버스/교통비/매월연차,무관,"월급 1,900,000원","제조·가공·조립, 생산·건설·노무 기타, 입출고·창고관리, ",경기 용인시 기흥구 신갈동 379-5,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59932667&mj_stat=0&optgf=
㈜두잉씨앤에스,남자,"월급 1,300,000원","유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 지하1층 미화/주차 사무실",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59929153&mj_stat=0&optgf=
[신입평균 650만원 이상],무관,"월급 5,000,000원","화물·중장비·특수차, 택배·퀵서비스, 운송·이사, ",경기 수원시 영통구 영통동 1055 영통역,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59921767&mj_stat=0&optgf=
에이치로지스 ( H로지스 ),남자,"월급 2,700,000원","대리운전·일반운전, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 지상4층 홈플러스주차장내",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59926305&mj_stat=0&optgf=
CJ대한통운/롯데택배/한진택배,무관,"월급 5,000,000원","택배·퀵서비스, 화물·중장비·특수차, 운송·이사, ",경기도 수원시 영통구 영통동,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59909890&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59863776&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59863692&mj_stat=0&optgf=
